time,temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°)
4/22/2014,28.9,15.5,0,13.3,36
4/23/2014,28.8,16.1,0,21.9,155
4/24/2014,31.1,18.3,0,21.2,171
4/25/2014,30,16,0,16.5,109
4/26/2014,27.5,18.7,0.5,20,161
4/27/2014,35.1,21.2,0,21.3,186
4/28/2014,33.6,18.9,0,15.1,310
4/29/2014,28.4,17.9,0,27.4,341
4/30/2014,24,14.7,0,23,359
5/1/2014,23.4,11.7,0,10.5,55
5/2/2014,26.3,12.9,0,10.7,273
5/3/2014,32,15.1,0,16.6,224
5/4/2014,31.4,16.9,0,20.6,191
5/5/2014,32.1,16,0,21.4,177
5/6/2014,31,17.1,0,24.1,169
5/7/2014,30.8,20.2,0,25.2,167
5/8/2014,26.5,22.1,15.6,22.3,164
5/9/2014,25.3,21.6,5,16.4,164
5/10/2014,29.5,17.9,0,17.3,157
5/11/2014,31,20.2,0,25.4,157
5/12/2014,27.9,21.2,41.4,25.8,150
5/13/2014,21,13.3,44.8,23.8,359
5/14/2014,21.7,12.1,3.2,23.4,344
5/15/2014,25.1,9.3,0,17.3,216
5/16/2014,26.7,15,0,22.5,207
5/17/2014,27.1,14.6,0,22.5,180
5/18/2014,26.9,16.6,0,22.1,161
5/19/2014,27.8,17,0,22.3,168
5/20/2014,29.1,18.8,0,21.6,170
5/21/2014,28.7,20,0.4,20.5,163
5/22/2014,28.1,19.9,2.3,18.4,154
5/23/2014,27.1,20.3,0.2,19.9,153
5/24/2014,28,19.5,2.7,19,155
5/25/2014,29.7,20.7,1.1,21.4,143
5/26/2014,27,20.7,41.5,15,145
5/27/2014,26.3,20.7,29.5,14.5,161
5/28/2014,26.7,19.9,4.4,17.7,10
5/29/2014,28.8,17.9,0,9.4,10
5/30/2014,31,18.7,0,9.4,358
5/31/2014,29.9,20.6,0,10.9,53
6/1/2014,29.2,19.8,0.5,13.9,137
6/2/2014,30,21,0.3,15.8,149
6/3/2014,30.3,21.1,0.6,12.6,137
6/4/2014,29,21.5,0,17.4,172
6/5/2014,30.4,21.7,0.1,19.5,179
6/6/2014,30.5,22.4,0,20.2,165
6/7/2014,31.4,22.2,0,20.2,167
6/8/2014,30.8,23.4,3.1,20.6,159
6/9/2014,30.8,20.7,40.2,18.4,182
6/10/2014,30.9,18.3,6,14.6,320
6/11/2014,33,18.6,0,16.3,157
6/12/2014,33.1,23.7,1.2,20.9,169
6/13/2014,30.7,22.2,12.9,10.6,96
6/14/2014,30.8,22.5,0,18.6,166
6/15/2014,31.9,23.1,0,19.7,164
6/16/2014,31.8,23.2,0.9,20.2,159
6/17/2014,32.4,24,0.3,22,163
6/18/2014,32,23.5,0.6,20.9,161
6/19/2014,31.4,24.5,0.8,17.7,155
6/20/2014,30.8,22.5,0.2,15,139
6/21/2014,31.5,22.4,0,15.9,159
6/22/2014,30.3,23.7,7.1,17.3,155
6/23/2014,31,23.1,4.2,15.7,131
6/24/2014,31.8,22.6,0.2,14.3,172
6/25/2014,29.1,22.7,8.4,15.6,144
6/26/2014,28.2,21.2,1.7,17.8,156
6/27/2014,30.4,23,0.1,22.3,164
6/28/2014,31.8,24,0.4,22.5,167
6/29/2014,32.6,24.2,0,24.1,170
6/30/2014,33.5,24,0,24.1,170
7/1/2014,33.9,23.2,0,20,165
7/2/2014,33.7,21.1,0.3,10.7,153
7/3/2014,33.8,22.3,1.1,21.1,99
7/4/2014,32.7,22.1,0.5,16.1,128
7/5/2014,32.2,21.5,0.3,17.6,139
7/6/2014,33.8,22,0.2,14.8,168
7/7/2014,33.9,23.5,0.1,16.9,177
7/8/2014,34.9,23.2,0.3,17,175
7/9/2014,35.1,23.2,0,18.1,174
7/10/2014,33.3,22.3,0,22.9,170
7/11/2014,33.5,23.1,0.2,18.4,156
7/12/2014,34.8,21,0,12.6,166
7/13/2014,35.5,23.2,0.1,12.9,179
7/14/2014,36.1,24.3,0,13.3,186
7/15/2014,33.1,24.6,0,14.7,319
7/16/2014,32.1,23.1,12.3,17.4,129
7/17/2014,31.6,24.7,1.4,17.1,169
7/18/2014,26.8,22.7,23.9,15.4,15
7/19/2014,28.3,21.5,0.9,10.4,68
7/20/2014,32.6,23,0.1,10.3,114
7/21/2014,33.8,24,0,11.4,149
7/22/2014,34.4,23.5,0,9.8,139
7/23/2014,33,23.9,0,13.4,45
7/24/2014,33.6,24.5,0,12.1,69
7/25/2014,34.9,24.7,0,15.9,178
7/26/2014,36.9,24.9,0,20.6,179
7/27/2014,36.4,24,0,18.4,178
7/28/2014,35.8,24.4,0,15.1,187
7/29/2014,35.7,24.9,0,15,101
7/30/2014,35.8,23.7,0,19.7,163
7/31/2014,34.3,24.6,0.5,17.5,192
8/1/2014,31.8,23.8,0,16.1,26
8/2/2014,29.5,21.8,0,13.5,40
8/3/2014,32.4,21.9,0,16.9,28
8/4/2014,33.5,22.8,0,14,43
8/5/2014,35,23.7,0,12.9,95
8/6/2014,34.5,24.2,0,19.2,164
8/7/2014,36.9,25.1,0,17.5,182
8/8/2014,37.5,25.4,0,18.2,181
8/9/2014,36.3,24.9,0,15.7,185
8/10/2014,36.9,25.1,0.4,16.2,182
8/11/2014,36.5,26.1,6.1,13.8,234
8/12/2014,35.2,24.2,2.3,10.4,11
8/13/2014,34.7,22.1,0,14.8,44
8/14/2014,35.3,23,0,11.1,75
8/15/2014,35.7,24.1,0,12.3,182
8/16/2014,37.5,25.1,0,20.1,184
8/17/2014,35.9,25.9,0,17.5,181
8/18/2014,36.1,25.5,0,17.9,174
8/19/2014,34.9,24.8,0,23.7,171
8/20/2014,36.3,24.8,0.1,21.9,166
8/21/2014,37.3,26,0,21.9,173
8/22/2014,37.4,24.8,0.1,20.6,172
8/23/2014,36.6,23.5,0,17.9,175
8/24/2014,36.3,24.6,0,15.9,175
8/25/2014,36.6,25.1,0,15.1,161
8/26/2014,37.1,26,0,17.3,95
8/27/2014,35.7,25.6,0,14.2,68
8/28/2014,33.5,24.7,0.9,17.3,115
8/29/2014,35,24.7,1,17,108
8/30/2014,34.1,24.2,0.5,15.7,128
8/31/2014,33.3,24.4,0.3,19.5,174
9/1/2014,35.9,24.8,0.3,19.7,170
9/2/2014,34.9,25.1,0.4,21.3,159
9/3/2014,35.3,24.5,0.6,21.7,163
9/4/2014,33.2,24.4,1.7,19.8,154
9/5/2014,33.9,23.9,0.7,21.6,145
9/6/2014,34.4,23.9,0,11.3,158
9/7/2014,31,23.2,5.2,8.7,34
9/8/2014,32.9,22.7,0,10.1,189
9/9/2014,34.7,24,0,18.5,187
9/10/2014,34.8,24.6,0,19.5,188
9/11/2014,35.4,25,0,16.2,172
9/12/2014,34.6,19.9,2.5,22.7,42
9/13/2014,20.1,17.4,1.6,23.5,9
9/14/2014,25.1,18.8,0,11.8,40
9/15/2014,29,20.7,0,11.7,62
9/16/2014,32.3,23.2,15.7,13.1,61
9/17/2014,30,23.4,19.1,11.2,135
9/18/2014,29.9,22.9,10.5,12.1,119
9/19/2014,28.9,22.6,25.4,11.8,76
9/20/2014,28.8,22.4,3.9,13.1,89
9/21/2014,30,21.6,0,12.9,72
9/22/2014,30.6,19.8,0,12.2,30
9/23/2014,27.7,19.8,0,10.7,71
9/24/2014,27.1,15.8,0,10,64
9/25/2014,27.2,16.9,2.8,15.1,64
9/26/2014,27.4,19.6,7.2,10.5,66
9/27/2014,25.8,20.2,5.3,9.1,48
9/28/2014,28.2,19.1,0,11.8,23
9/29/2014,29,19.4,0,8.7,47
9/30/2014,29.4,18.9,0,11.1,157
10/1/2014,31.1,21.5,0,16.4,184
10/2/2014,32.2,23.6,0.2,22.4,201
10/3/2014,28,19.1,0.1,15.8,18
10/4/2014,25.1,15.6,0,14.4,95
10/5/2014,28.8,16.1,0,19.1,182
10/6/2014,29.7,21.6,0.1,19.9,161
10/7/2014,32.1,20.8,0,16.9,189
10/8/2014,31.1,22.7,0,16.5,169
10/9/2014,30.2,22.6,0.8,20.2,169
10/10/2014,32.1,22.6,0,19.7,178
10/11/2014,24.6,18.2,6.7,18.4,352
10/12/2014,23.4,17.4,1,20.8,163
10/13/2014,23.5,17.2,9,29.9,287
10/14/2014,24.4,13.3,0,17.1,319
10/15/2014,28.5,13.7,0,12.7,239
10/16/2014,28.9,15.2,0,18.1,211
10/17/2014,29.2,15.5,0,14.2,194
10/18/2014,28.7,16.9,0,12.5,89
10/19/2014,26.7,17.2,0,12.3,79
10/20/2014,26.3,16.7,0,11,77
10/21/2014,26.9,16.4,0,11.2,70
10/22/2014,27.4,16.8,0.1,11.5,82
10/23/2014,27,16.8,1.4,7.8,80
10/24/2014,27.9,17.6,0,10.5,163
10/25/2014,29.7,17.6,0,10.5,198
10/26/2014,28.8,17,0,16.9,191
10/27/2014,29.1,17.5,0,20.7,185
10/28/2014,26.4,18.1,0,18,203
10/29/2014,25.8,20.3,1.1,12.2,37
10/30/2014,26.1,16.8,0.2,9.7,92
10/31/2014,23.5,15.5,8.1,20.7,18
11/1/2014,19,9.8,0,13,81
11/2/2014,22.9,9.9,0,20.3,149
11/3/2014,23.8,16.4,0.1,24.2,161
11/4/2014,25.7,14.5,5.3,24.3,161
11/5/2014,14,12.9,33.1,21.4,18
11/6/2014,16.9,13.3,7.5,18.5,7
11/7/2014,18.7,12.6,0,12.3,32
11/8/2014,21.7,10,0,17,338
11/9/2014,21,9,0,14.7,264
11/10/2014,23.5,10.7,0,22.2,201
11/11/2014,18,7.9,0,26.9,346
11/12/2014,9,4.3,0,24.3,6
11/13/2014,5,1.2,0,24.9,0
11/14/2014,6.8,-0.1,0,10.9,56
11/15/2014,9,2.6,0,6.9,122
11/16/2014,16.1,4.8,1.6,26.4,343
11/17/2014,9.5,-0.2,0,26.9,350
11/18/2014,11.3,0.8,0,13.6,175
11/19/2014,17.9,4.1,0,18.8,211
11/20/2014,18.4,10.1,1.3,17.7,196
11/21/2014,21.2,16,3.7,20.1,161
11/22/2014,19.9,15.1,25.2,31.6,157
11/23/2014,24.4,13.9,0,23.5,256
11/24/2014,16.3,8.1,0,25.8,350
11/25/2014,17.4,5.4,0,14,293
11/26/2014,21.3,7.6,0,18,246
11/27/2014,16.2,7.6,0,15,45
11/28/2014,20.4,6.6,0,20.5,200
11/29/2014,23.4,12.4,0,28.1,196
11/30/2014,24.3,17.6,0.1,23.9,189
12/1/2014,18.7,6.4,1.2,22.7,352
12/2/2014,10.7,4.8,0,15.7,16
12/3/2014,15.7,9,0.2,8.3,168
12/4/2014,18.4,14.6,0.9,13.8,143
12/5/2014,23.6,16.8,0.6,18.5,200
12/6/2014,17.5,12.9,0,17,3
12/7/2014,14.4,10.9,0.4,12.2,25
12/8/2014,17.8,7.9,0,10.8,17
12/9/2014,19.3,6.4,0,7.7,59
12/10/2014,18.3,11.3,0,12.4,158
12/11/2014,19.7,13.6,2.6,15.3,160
12/12/2014,20.8,14.9,0.2,18.2,175
12/13/2014,21.1,13.2,0,15.2,161
12/14/2014,23.3,15.2,0.8,26.1,178
12/15/2014,22.2,12.8,0,13.4,279
12/16/2014,16.1,9,0,18.2,23
12/17/2014,15.2,9.7,3.8,10.7,79
12/18/2014,17.5,11.4,1.1,13.1,30
12/19/2014,14.9,8.8,18.8,18.6,14
12/20/2014,13.1,8.4,0,13.8,28
12/21/2014,13.8,9.1,0,18.8,185
12/22/2014,21.1,11.4,0,21,217
12/23/2014,12.6,7.7,0.9,30.7,353
12/24/2014,12.8,4.6,0,21.6,310
12/25/2014,16.1,3,0,25.3,187
12/26/2014,20.7,10.8,0.2,22.1,181
12/27/2014,17.2,6.8,3,26.1,358
12/28/2014,6.7,2.6,4.1,20.3,348
12/29/2014,15.6,0.2,0,11.4,211
12/30/2014,8.8,3,0,18.6,48
12/31/2014,6.1,2.7,1.7,19.5,18
1/1/2015,3.3,2.4,4.7,14.9,21
1/2/2015,5.1,3.3,4.1,14.5,2
1/3/2015,15.6,3.6,3.1,14.9,295
1/4/2015,9.4,2.1,0,23.9,352
1/5/2015,9.8,-1.6,0,13.7,27
1/6/2015,17.8,3.7,0,13,221
1/7/2015,10.1,1,0,31.4,1
1/8/2015,2.6,-3.1,1.3,22.9,21
1/9/2015,3.7,1.1,1.6,19.4,23
1/10/2015,1.2,0.4,7.6,13.9,25
1/11/2015,10.1,0.6,8.3,9.2,338
1/12/2015,8.7,2.8,0,19.7,358
1/13/2015,6.2,2,0.2,17.5,6
1/14/2015,4.5,3.3,0.2,13.8,16
1/15/2015,12.6,3.6,0,15.5,345
1/16/2015,15.8,0.6,0,11,235
1/17/2015,19.5,5,0,19.8,243
1/18/2015,18.8,7.1,0,16.8,307
1/19/2015,20.6,6.2,0,15.7,210
1/20/2015,24.1,7.1,0,10.5,219
1/21/2015,13.5,11.2,3.1,17,41
1/22/2015,13.2,4.9,36.7,25.7,16
1/23/2015,8.3,4.3,3,24.4,341
1/24/2015,15.6,1.9,0,12.6,274
1/25/2015,19.8,5.9,0,16.7,304
1/26/2015,21.6,6.6,0,13.4,288
1/27/2015,24,9.7,0,14.5,271
1/28/2015,23.8,9.2,0,17.5,209
1/29/2015,22,11,0,19.9,220
1/30/2015,14.8,8.8,0,21.6,37
1/31/2015,17.2,9,2.7,18.7,126
2/1/2015,21,10.2,0,24.1,306
2/2/2015,9.2,2.2,0,25.9,12
2/3/2015,6,4.6,4.8,7.6,150
2/4/2015,13.3,5,0.7,12.2,190
2/5/2015,8.7,3.6,0,22.3,357
2/6/2015,13.7,-0.6,0,12.9,189
2/7/2015,19.2,6.4,0,21.9,206
2/8/2015,22.8,12.1,0,19.7,209
2/9/2015,25.5,11.4,0,15.6,18
2/10/2015,24.2,8.9,0,14.9,161
2/11/2015,22.4,9.5,0,13.1,153
2/12/2015,15.2,9.2,0,22,18
2/13/2015,18.6,5.3,0,10.9,205
2/14/2015,23,9.6,0,12.7,232
2/15/2015,18,14,7.2,19.9,187
2/16/2015,17.3,4.8,3.7,26,340
2/17/2015,11.1,1.8,0,19.5,11
2/18/2015,15.9,1.8,0,13.7,220
2/19/2015,19.9,4.1,0,21.1,187
2/20/2015,22.9,12.3,0,29.3,186
2/21/2015,24.2,15.8,0,24.8,191
2/22/2015,15.4,5.6,4.2,26.9,24
2/23/2015,5.6,-0.2,1.4,26.5,4
2/24/2015,3.9,-0.7,0,14,11
2/25/2015,15.8,1.7,0,17.3,332
2/26/2015,12.2,1.2,0,21.1,36
2/27/2015,4.1,0.9,0,18.5,34
2/28/2015,3.8,0.7,4.7,14.9,19
3/1/2015,7.7,2.8,3.1,15.7,6
3/2/2015,7.7,3.3,0.8,16.3,4
3/3/2015,15.8,6,0.8,14.9,185
3/4/2015,20.9,2.5,4.1,32.2,344
3/5/2015,7.8,-0.4,1.9,31.9,3
3/6/2015,10.9,-1.7,0,12.3,46
3/7/2015,14.1,4.7,0.6,9.7,134
3/8/2015,11.2,8.3,11.8,11.5,146
3/9/2015,12.1,9.2,27,10.8,9
3/10/2015,17,9.8,0,15.7,358
3/11/2015,16,8.4,0,18.4,16
3/12/2015,20.9,10.4,0,15.2,6
3/13/2015,22.6,9.8,0.1,13.7,324
3/14/2015,22.4,11,0,17.9,355
3/15/2015,21.1,10,0,13,19
3/16/2015,19.8,10.5,0,11.7,117
3/17/2015,22.6,15.4,1.8,13.7,193
3/18/2015,23.4,15.8,7.3,16.3,195
3/19/2015,24.9,17.5,0.6,12.2,181
3/20/2015,21.8,15.1,12,18.6,48
3/21/2015,16.8,12.8,18.9,15,18
3/22/2015,22.6,14.3,0.4,9.1,332
3/23/2015,24.5,12.7,0,10.8,122
3/24/2015,25.5,14,0,17.7,191
3/25/2015,25.7,14.9,0,20.2,181
3/26/2015,18.7,11.9,1.8,29.2,345
3/27/2015,24.8,7.7,0,12.9,275
3/28/2015,25.2,12.1,0,21.2,209
3/29/2015,26,12.9,0,24.2,187
3/30/2015,25.4,15.1,0,16.3,185
3/31/2015,25.3,16.8,0,18.4,191
4/1/2015,25.4,18.7,0.9,18.4,181
4/2/2015,27.1,18.5,0,20,184
4/3/2015,26.2,18.4,0.3,24.3,190
4/4/2015,20,13.5,0,25.1,35
4/5/2015,20.2,15.2,1.7,10.2,118
4/6/2015,27.2,18.1,0,25.6,174
4/7/2015,28.1,18.7,0,20.9,177
4/8/2015,26.8,19.5,0.5,24.4,173
4/9/2015,27.5,19.8,1.9,23.2,182
4/10/2015,21.8,16.2,1.7,18.7,42
4/11/2015,22.7,15.7,4,11.1,97
4/12/2015,25.7,18.2,2.2,15.2,152
4/13/2015,27.5,20,7.7,17.6,217
4/14/2015,23.9,16,0,18.2,338
4/15/2015,24.8,13.9,0,14.3,152
4/16/2015,23.3,18.2,7.8,15.5,132
4/17/2015,26.5,18,29.7,15.8,110
4/18/2015,24.9,17.3,9.6,13,90
4/19/2015,29.6,16.5,0.2,19.6,260
4/20/2015,20.7,12.7,0,22,31
4/21/2015,24.4,11.3,0,16.7,139
4/22/2015,24,18,4.9,17.2,152
4/23/2015,28.3,19.9,0.8,10.3,162
4/24/2015,27.6,21.6,5.7,23.1,170
4/25/2015,31,19.5,8.8,15.1,232
4/26/2015,28,20,1.4,21.7,165
4/27/2015,27.3,18.8,2.4,19.4,347
4/28/2015,19.3,13.9,0,26.3,346
4/29/2015,22.4,10.4,0,14.2,348
4/30/2015,25,11.2,0,9.9,205
5/1/2015,25.7,13.1,0,11.3,188
5/2/2015,25.6,13.7,0,14.8,168
5/3/2015,26.7,13.2,0,17.3,168
5/4/2015,26.6,17.7,0.9,20.2,141
5/5/2015,26.2,17.9,2.1,23.4,146
5/6/2015,28.1,20.4,2,19.7,157
5/7/2015,27.3,21,2.3,22,153
5/8/2015,28,22.7,8.7,20.3,155
5/9/2015,28.6,22.5,2.6,28.5,163
5/10/2015,27.9,22.8,3.2,25.4,165
5/11/2015,24.6,19.4,10.4,17.4,62
5/12/2015,21.5,17.8,11.4,17.1,56
5/13/2015,21,18,38.5,17.7,124
5/14/2015,28.3,19.7,4.9,16.4,156
5/15/2015,25.3,21.5,3.9,16.7,157
5/16/2015,28.2,19.4,0.9,26.5,164
5/17/2015,27.6,22.4,10.7,22.3,157
5/18/2015,29.1,20.1,17.5,16.1,133
5/19/2015,28.9,21.4,3.1,23.8,148
5/20/2015,28.4,21.5,2.1,16.8,152
5/21/2015,22.7,18.8,12.4,20.6,28
5/22/2015,26.2,17.7,3.1,15.8,95
5/23/2015,27.4,21.7,17.7,21.1,143
5/24/2015,26.7,20.3,29.8,22.8,157
5/25/2015,25,20.8,64.4,17.7,154
5/26/2015,29,18.7,0.6,17.3,158
5/27/2015,28.7,19.9,7.4,19,140
5/28/2015,28.6,21.9,6.9,18.6,151
5/29/2015,28.2,20.7,5.9,23.4,194
5/30/2015,28.3,21.4,4,12.8,316
5/31/2015,26.2,19,0.4,14.8,41
6/1/2015,28.5,16.1,0,8.4,152
6/2/2015,29,18.7,0,11,186
6/3/2015,29.3,19.4,0,13.4,179
6/4/2015,29.3,18.7,0,13.4,160
6/5/2015,29.2,20.4,0,11,159
6/6/2015,29.4,19.8,0,9.7,178
6/7/2015,30,19.6,0,11.7,185
6/8/2015,31.1,21,0,11.9,196
6/9/2015,31.6,21.1,0,10.6,198
6/10/2015,30.8,21.4,0,12.3,189
6/11/2015,30.8,22.5,0,18.5,175
6/12/2015,30.7,23.6,1.9,17.3,157
6/13/2015,30.6,22.7,0.8,18.8,142
6/14/2015,29.4,22.8,8.2,17.6,144
6/15/2015,29.4,22,1,14.3,92
6/16/2015,27.1,22.8,7.7,23,49
6/17/2015,29.4,22,13.8,18,230
6/18/2015,28.9,22.9,24,17.5,195
6/19/2015,27.9,22.6,0.4,9.5,194
6/20/2015,28.1,22.8,2.1,16.2,176
6/21/2015,28.2,23.2,15.7,18,163
6/22/2015,29.2,22.2,6.4,16.6,154
6/23/2015,29.9,22.2,1.4,14.4,138
6/24/2015,29.7,21.7,1.2,11.4,156
6/25/2015,30.2,22.4,0,11.3,186
6/26/2015,31.1,23.4,0,12.7,191
6/27/2015,30,23.3,6,12.9,200
6/28/2015,30.9,22.3,5.2,10.3,158
6/29/2015,30.2,22.8,0,14.8,193
6/30/2015,30.2,22.8,3.9,17.4,182
7/1/2015,27.9,21.3,4.8,19.5,190
7/2/2015,29.4,19.8,1.3,21.6,176
7/3/2015,29.7,22.9,0.5,13.9,172
7/4/2015,29.9,23.2,2.3,18.7,169
7/5/2015,30,23.1,0.7,21.7,174
7/6/2015,30.7,24.3,0.3,24.7,171
7/7/2015,30.4,24.2,1.9,24.5,171
7/8/2015,30.6,23.9,0.1,24.5,172
7/9/2015,31.3,24.2,0.1,19.5,166
7/10/2015,30.5,21.9,0,16.5,168
7/11/2015,31.4,21.4,0,14.1,176
7/12/2015,32.4,22.3,0,15.3,191
7/13/2015,32.8,22.5,0,15.5,194
7/14/2015,33,21.7,0,15.8,180
7/15/2015,32.4,22.5,0,17.3,174
7/16/2015,33.1,22,0,17.4,180
7/17/2015,33.5,23,0,18.2,179
7/18/2015,33.3,24.4,0,18.4,174
7/19/2015,33.5,23.5,0,16.7,180
7/20/2015,34.1,22.6,0,15.1,183
7/21/2015,34,22.9,0,15.9,179
7/22/2015,34,24.4,0,17.7,180
7/23/2015,35.1,23.8,0,18.7,181
7/24/2015,34.7,22.9,0,16.6,178
7/25/2015,34.3,22.9,0,14.8,173
7/26/2015,34.5,23.7,0,14.6,163
7/27/2015,35.1,24.4,0,18.5,161
7/28/2015,35.5,23.5,0,20,172
7/29/2015,35.5,23.6,0,14.9,173
7/30/2015,35.6,25.6,0,14,181
7/31/2015,37,26.4,0,17.3,64
8/1/2015,35.4,24,0,13.7,79
8/2/2015,35.7,23.1,0,10.1,121
8/3/2015,35.5,23,0,13,140
8/4/2015,35,25.3,0,18.5,181
8/5/2015,35.4,25.3,0,19.8,183
8/6/2015,36.5,24.3,0,19.5,188
8/7/2015,36.4,24.3,0,19.6,178
8/8/2015,36.8,24.5,0,20.2,180
8/9/2015,36.6,23.9,0,17.3,180
8/10/2015,38,23.5,0,14.8,178
8/11/2015,38.4,24.8,0,13.4,142
8/12/2015,39,26.4,0.5,13.7,56
8/13/2015,38.2,27.3,0,14.5,53
8/14/2015,36.7,26.4,0,12.1,136
8/15/2015,35.2,26.5,0,12.7,115
8/16/2015,34.3,23.7,0,16.9,124
8/17/2015,34.3,23.6,0.2,14.8,160
8/18/2015,35.2,24.4,0,20.6,181
8/19/2015,35.7,25.4,0.1,16,168
8/20/2015,27.9,22.9,28.2,16.8,84
8/21/2015,31.2,22.8,1.3,16.3,135
8/22/2015,34,24.2,0.4,18.2,174
8/23/2015,35,23.8,0,16.9,183
8/24/2015,35.5,24.2,0,10.4,183
8/25/2015,34.8,24.8,1.9,15.4,163
8/26/2015,34,22.9,0,8.4,105
8/27/2015,34.9,23.3,0.1,11.8,154
8/28/2015,35.2,22.5,0,14.7,192
8/29/2015,33.4,22.3,0,15,176
8/30/2015,33.4,24,0.3,11.5,180
8/31/2015,34.4,23.4,0,18.6,157
9/1/2015,32.2,23.4,0.7,17.8,139
9/2/2015,32.7,21.1,0,12.6,102
9/3/2015,32.7,22.7,0,12,111
9/4/2015,34.5,24.3,0.2,19.4,159
9/5/2015,34.8,24.9,0,17.6,169
9/6/2015,35.5,25,0,15,175
9/7/2015,35.5,25,0,15.3,173
9/8/2015,35.7,24.7,0,18.7,171
9/9/2015,33.7,25.4,2.6,13.7,162
9/10/2015,31.8,24,15.8,10.9,154
9/11/2015,31,23.1,3.4,14,105
9/12/2015,30.4,22.4,0,16.7,31
9/13/2015,30.1,19,0,15.6,136
9/14/2015,30,17.7,0,13.6,142
9/15/2015,31.2,21.9,1.3,17.9,146
9/16/2015,31.2,23.2,1.4,15,152
9/17/2015,32.5,22.7,0,15.8,168
9/18/2015,33.4,23.3,0,17,170
9/19/2015,33.3,22.7,0,14.3,132
9/20/2015,32.8,21.8,0,13.9,164
9/21/2015,33.7,23.3,0,12.2,136
9/22/2015,33.7,22.2,0,12.6,140
9/23/2015,33,20.7,0,10.5,145
9/24/2015,32.7,20.6,0,11.6,117
9/25/2015,32.8,22.8,0.1,9.5,2
9/26/2015,33.1,21,0,13.4,34
9/27/2015,32.2,20.2,0,11,66
9/28/2015,29.5,20.7,0,17.7,30
9/29/2015,31.9,20.7,0,13.4,25
9/30/2015,33.4,22.2,0,12.4,30
10/1/2015,33.7,21.6,0,14,42
10/2/2015,29.7,20.4,0,13.4,39
10/3/2015,28.5,16.7,0,10.7,70
10/4/2015,29.1,17.6,0,10.5,58
10/5/2015,27.3,20.2,0,11.7,30
10/6/2015,30.6,18.5,0,10.2,36
10/7/2015,30.9,18.9,0,11.4,105
10/8/2015,30.8,20.5,0,13,142
10/9/2015,29.2,21.6,0,9.4,47
10/10/2015,30.5,21.6,0,13.2,29
10/11/2015,33.1,20.6,0,18.4,206
10/12/2015,34.8,21.7,0,20,202
10/13/2015,33.7,23.4,0,17.9,37
10/14/2015,34,18.7,0,12.2,117
10/15/2015,32.6,17.4,0,13.7,174
10/16/2015,31.5,16.3,0,15.2,96
10/17/2015,30,18.3,0,13.6,71
10/18/2015,27.6,16,0,11.2,100
10/19/2015,28.2,14.1,0,16.1,145
10/20/2015,28.5,14.6,0,15.8,136
10/21/2015,28.7,21.2,0.5,21.2,125
10/22/2015,26.6,20.7,15.1,24.2,143
10/23/2015,27,21.3,43.9,19.2,158
10/24/2015,22.6,16.9,113.9,27,31
10/25/2015,18.9,14.4,6.2,30.9,347
10/26/2015,23.4,15,0,21.3,348
10/27/2015,25.5,13.8,0,12.8,277
10/28/2015,24.2,15.5,0,23.4,297
10/29/2015,24.2,11.9,0.3,16.3,100
10/30/2015,22.9,20.6,38.7,23.1,151
10/31/2015,24.4,18.1,17.6,17.6,350
11/1/2015,22.3,15,0,9.7,355
11/2/2015,24.1,12.5,0,10.4,156
11/3/2015,24.4,13,0,12.3,149
11/4/2015,25,16.2,0,17.3,143
11/5/2015,27.5,21.5,3.2,21.5,174
11/6/2015,22.8,14.9,8.4,19.3,19
11/7/2015,16.8,13.9,15.7,22.9,14
11/8/2015,18.4,12.2,0,19.2,15
11/9/2015,21,12.1,0,7.4,100
11/10/2015,22.3,15.3,0.4,17.2,173
11/11/2015,27.6,20.3,0.3,23.7,205
11/12/2015,19.5,13.8,0,18.8,16
11/13/2015,16.7,14.6,0.9,13.9,47
11/14/2015,16,12.2,4.5,11.7,66
11/15/2015,21.1,11.8,0.1,17.1,119
11/16/2015,23.7,16.8,1.6,28.4,164
11/17/2015,22.1,11.6,20,29.4,223
11/18/2015,20.6,8.5,0,14.4,240
11/19/2015,22.9,10.2,0,11.1,199
11/20/2015,22.3,11.2,0,12.1,150
11/21/2015,17.5,7.7,0.7,33.2,0
11/22/2015,11.6,3.4,0,17.4,17
11/23/2015,14.6,2.5,0,12.1,178
11/24/2015,18.6,8.5,0,14.8,159
11/25/2015,22.5,15.6,2.8,22.6,161
11/26/2015,22.4,18.5,4.1,19.9,146
11/27/2015,23.1,8.7,29.2,21,140
11/28/2015,8.4,5.6,20.8,20.2,349
11/29/2015,7.9,6,1.5,14.8,358
11/30/2015,12.6,7.3,0.1,9.2,356
12/1/2015,13.9,7.9,0,12.1,24
12/2/2015,17.5,6.1,0,12.6,353
12/3/2015,14.8,5.3,0,11.2,26
12/4/2015,15,4.1,0,9.8,91
12/5/2015,15.9,3,0,9.7,135
12/6/2015,18.6,6.4,0,10.3,308
12/7/2015,18,7.1,0,8.9,335
12/8/2015,21.1,8.7,0,19.1,215
12/9/2015,22.1,10.6,0,11.8,232
12/10/2015,22.7,13.8,0,18.9,212
12/11/2015,23.3,12.9,0,20.5,180
12/12/2015,22.3,19.6,6.3,28.8,169
